CNPJ_ESTAB;NSU_TRANSACAO;DATA_VENDA;VALOR_VENDA;DATA_CREDITO;VALOR_CREDITO
56147502000140;532815;06/10/2025;1458,92;12/10/2025;1444,53
97778262000136;452360;25/03/2025;18,68;27/03/2025;18,37
64912630000118;348006;12/04/2025;707,08;12/04/2025;693,81
49504449000194;586198;31/12/2025;4027,01;31/12/2025;3907,07
73454026000147;849499;06/04/2025;80,03;11/04/2025;78,09
84951974000187;801714;26/02/2025;814,93;28/02/2025;774,87
51967934000177;902736;02/08/2025;1595,83;05/08/2025;1546,02
47635751000179;381982;10/09/2025;4688,88;17/09/2025;4645,05
66441835000116;256556;14/08/2025;1056,04;21/08/2025;1042,98
29552447000121;531806;09/03/2025;2470,53;15/03/2025;2419,41
42895361000170;705482;11/07/2025;2272,97;18/07/2025;2173,44
28002889000191;350112;09/12/2025;1096,25;16/12/2025;1067,62
36390339000167;449066;24/11/2025;1093,71;28/11/2025;1039,37
42731627000114;632030;20/06/2025;1349,55;22/06/2025;1289,64
22248359000140;300705;27/01/2025;3686,26;03/02/2025;3603,97
23301552000179;786465;24/10/2025;1070,53;31/10/2025;1036,40
41589749000177;183398;17/03/2025;2603,19;22/03/2025;2551,34
75625317000172;791780;16/06/2025;2132,00;17/06/2025;2071,37
20993822000166;624441;10/08/2025;3299,24;13/08/2025;3139,72
42960528000168;925342;29/09/2025;2769,92;05/10/2025;2747,71
40168509000129;821623;01/11/2025;4420,56;01/11/2025;4239,51
26684832000192;283279;16/08/2025;4389,31;23/08/2025;4300,43
33714826000139;176395;21/09/2025;1961,21;22/09/2025;1927,95
80774710000140;515580;12/06/2025;4693,09;13/06/2025;4565,59
36182935000171;825362;27/01/2025;4630,90;02/02/2025;4406,93
34874560000131;889051;09/01/2025;115,80;10/01/2025;113,94
58770492000157;505349;23/01/2025;2891,09;29/01/2025;2833,69
45087613000145;100336;30/06/2025;1886,64;04/07/2025;1848,67
57884904000116;197708;01/08/2025;631,87;01/08/2025;606,22
32514393000160;489054;27/06/2025;2575,57;29/06/2025;2533,87
97266731000114;271157;25/02/2025;4189,48;01/03/2025;4150,35
86528390000195;274064;17/05/2025;2270,34;20/05/2025;2262,07
86781537000128;296908;29/08/2025;4834,70;01/09/2025;4807,86
99036031000174;257499;05/03/2025;392,47;05/03/2025;375,53
83601568000126;135637;17/08/2025;3092,87;20/08/2025;2966,26
62668223000138;465689;17/07/2025;3412,66;21/07/2025;3274,94
47582374000185;291393;03/08/2025;885,74;03/08/2025;885,13
21414576000165;796060;09/08/2025;3814,09;09/08/2025;3703,43
24090115000198;165160;11/09/2025;2816,29;13/09/2025;2736,03
26328447000149;837335;02/03/2025;1881,24;05/03/2025;1863,16
72682821000182;544291;19/01/2025;2555,49;19/01/2025;2501,19
44886194000171;448504;05/11/2025;3284,25;10/11/2025;3159,95
93884227000142;700678;12/05/2025;4899,17;14/05/2025;4852,64
44664102000197;546167;29/03/2025;4331,32;05/04/2025;4128,24
77728498000199;726535;05/09/2025;4194,63;07/09/2025;4052,23
37656071000117;881348;12/09/2025;1387,26;12/09/2025;1381,72
59132943000123;526027;14/12/2025;4752,95;19/12/2025;4698,37
83583789000138;751501;19/09/2025;584,52;26/09/2025;558,10
31844114000194;551024;03/01/2025;1835,49;07/01/2025;1771,57
13558840000184;282681;26/12/2025;590,68;30/12/2025;574,99
72257229000148;163235;31/10/2025;1017,87;31/10/2025;970,89
69333693000170;506623;01/10/2025;851,07;07/10/2025;819,19
50690471000187;308562;30/08/2025;3419,89;06/09/2025;3318,65
18899691000113;997503;26/04/2025;3420,98;29/04/2025;3289,42
72882696000162;628206;27/01/2025;2262,76;03/02/2025;2230,86
37970839000174;422774;17/01/2025;2306,32;17/01/2025;2288,59
53703798000181;427408;13/10/2025;4859,50;18/10/2025;4789,32
87572159000185;841659;16/02/2025;1806,37;19/02/2025;1750,42
12600446000168;478421;26/02/2025;3694,39;27/02/2025;3604,29
46050125000178;726070;09/08/2025;261,06;13/08/2025;256,48
19721421000196;117096;08/02/2025;3938,95;09/02/2025;3857,60
11759657000130;823229;24/12/2025;4892,37;29/12/2025;4739,54
42453496000135;572148;27/07/2025;1033,45;27/07/2025;994,91
65860286000192;302135;26/01/2025;953,95;28/01/2025;935,97
24906417000114;751974;23/06/2025;3480,25;26/06/2025;3315,43
24077064000112;157535;13/02/2025;882,39;19/02/2025;853,32
34771658000187;533139;11/09/2025;4993,02;15/09/2025;4958,88
71355121000186;614424;09/11/2025;3931,19;09/11/2025;3863,08
14283141000144;690526;25/11/2025;519,25;02/12/2025;516,17
51789662000114;830341;28/03/2025;2357,81;03/04/2025;2305,77
77592449000159;549218;22/08/2025;1850,84;29/08/2025;1766,85
55842084000130;749246;05/01/2025;3465,00;11/01/2025;3394,36
27332824000125;730693;27/02/2025;3772,76;27/02/2025;3768,86
82187306000160;884857;18/11/2025;3890,46;24/11/2025;3820,63
88032980000173;641234;13/05/2025;2222,62;16/05/2025;2205,51
10025056000171;694674;19/11/2025;3951,76;19/11/2025;3894,04
20230040000176;601317;03/02/2025;4276,10;04/02/2025;4143,58
76254739000177;462551;20/11/2025;4384,16;23/11/2025;4257,01
78059379000118;347199;26/10/2025;2366,94;26/10/2025;2312,91
20199136000156;608498;22/09/2025;2303,33;25/09/2025;2261,65
34697125000178;991782;11/06/2025;1362,48;18/06/2025;1352,91
73784871000194;465376;06/07/2025;80,06;13/07/2025;78,20
36533574000170;910164;09/02/2025;531,17;16/02/2025;506,67
10033440000180;255432;12/01/2025;401,09;13/01/2025;388,76
23808630000134;622067;02/06/2025;600,82;02/06/2025;594,06
18160719000131;120848;29/08/2025;4548,90;30/08/2025;4493,84
35232001000157;886239;11/06/2025;2386,27;12/06/2025;2325,49
41663052000116;441968;10/06/2025;1047,38;16/06/2025;1044,88
96578003000152;566971;13/08/2025;202,95;16/08/2025;197,49
13139880000163;733732;24/05/2025;2040,62;27/05/2025;1989,55
77693082000111;423719;11/01/2025;1628,62;12/01/2025;1565,00
98252688000136;865353;19/06/2025;4832,94;26/06/2025;4804,41
56494169000159;875662;20/01/2025;3668,96;22/01/2025;3661,23
75190548000167;132688;11/01/2025;466,54;16/01/2025;458,56
43182146000110;207381;02/05/2025;561,20;09/05/2025;559,96
81640720000157;924302;16/06/2025;4441,63;23/06/2025;4387,06
37765198000140;279095;20/11/2025;2508,24;24/11/2025;2465,35
95044110000147;407146;23/12/2025;4111,08;25/12/2025;4071,60
76116822000155;392953;06/11/2025;303,90;12/11/2025;294,81
12228919000199;604979;30/10/2025;4491,38;04/11/2025;4431,02
90898967000117;290982;18/03/2025;3019,75;18/03/2025;2946,00
63983626000115;675851;18/02/2025;52,28;20/02/2025;51,40
95168736000191;309687;12/04/2025;3261,71;19/04/2025;3153,89
70910189000116;561909;17/04/2025;4031,55;18/04/2025;3912,95
21619280000112;436941;24/12/2025;2026,20;25/12/2025;2005,58
50892840000125;163211;26/04/2025;2161,75;03/05/2025;2116,36
26632965000163;914801;24/12/2025;1421,25;25/12/2025;1355,73
96023665000155;430642;22/10/2025;1629,41;25/10/2025;1628,96
67772594000130;740931;27/02/2025;1823,01;01/03/2025;1821,99
50768843000148;401779;28/06/2025;3744,39;05/07/2025;3619,35
61461170000148;999362;13/08/2025;1097,69;15/08/2025;1049,21
18220500000134;609659;22/04/2025;2086,53;29/04/2025;2024,94
54641985000156;639652;07/02/2025;3803,18;08/02/2025;3682,50
18056398000183;705202;25/03/2025;1209,16;28/03/2025;1174,70
41523104000126;507030;07/03/2025;249,75;10/03/2025;246,26
41406904000153;442885;09/01/2025;340,34;14/01/2025;326,00
46178115000159;788525;21/06/2025;2367,85;27/06/2025;2308,46
97409009000181;915603;25/08/2025;4130,88;25/08/2025;4006,45
16977175000110;442797;23/06/2025;4111,84;23/06/2025;3938,54
71356278000156;697267;17/08/2025;4914,58;20/08/2025;4813,32
97280507000138;634454;08/12/2025;3174,48;14/12/2025;3063,98
86511825000198;513885;21/05/2025;461,64;28/05/2025;450,49
17181429000198;419934;06/07/2025;4253,16;06/07/2025;4107,64
40157941000160;889163;18/06/2025;104,40;25/06/2025;101,46
40788436000186;430511;12/09/2025;1298,01;17/09/2025;1234,63
86951963000132;720676;28/02/2025;2241,12;05/03/2025;2140,98
69347750000187;343696;26/12/2025;1350,45;01/01/2026;1330,02
86406652000114;640043;29/12/2025;3009,35;03/01/2026;2905,35
50427219000172;611882;18/05/2025;389,54;20/05/2025;376,17
20928877000130;145281;19/02/2025;927,08;25/02/2025;885,49
98993056000183;895107;08/03/2025;700,45;09/03/2025;671,73
20842212000173;475495;23/02/2025;4590,71;26/02/2025;4490,28
78646634000172;556946;20/05/2025;1290,88;22/05/2025;1246,20
42004214000145;760582;13/08/2025;4632,48;20/08/2025;4610,16
60199390000191;409679;17/01/2025;4423,87;21/01/2025;4384,31
39438775000146;314691;30/06/2025;3120,05;02/07/2025;3099,78
90173678000123;341836;07/01/2025;3453,68;08/01/2025;3332,79
24379252000194;683623;20/02/2025;4588,54;25/02/2025;4360,85
45109838000178;698791;02/01/2025;4413,60;03/01/2025;4396,28
86765655000142;255280;06/05/2025;1384,65;12/05/2025;1347,10
81984704000123;719046;22/05/2025;1722,94;29/05/2025;1720,48
53799808000150;827235;19/02/2025;4274,82;21/02/2025;4232,36
47216397000116;675213;27/08/2025;1789,78;31/08/2025;1704,23
26755192000146;600351;03/08/2025;1120,20;10/08/2025;1082,67
19827928000110;231896;03/04/2025;2027,25;07/04/2025;1960,76
51418873000180;125062;01/10/2025;2923,84;02/10/2025;2797,83
74905913000110;906792;30/11/2025;849,44;06/12/2025;812,37
38922777000189;273458;08/01/2025;4910,49;15/01/2025;4871,84
65759683000190;371759;19/12/2025;4956,75;26/12/2025;4789,73
76039654000183;903683;17/02/2025;1815,46;19/02/2025;1803,22
80387604000181;602133;04/05/2025;2263,08;04/05/2025;2219,74
59282654000148;520649;01/01/2025;1175,47;08/01/2025;1164,38
63661127000179;648406;10/04/2025;1109,67;15/04/2025;1093,60
82843498000199;186371;02/02/2025;3631,22;02/02/2025;3518,22
13204573000157;735271;03/01/2025;2327,11;08/01/2025;2289,00
59583175000130;918477;26/06/2025;2935,46;30/06/2025;2855,45
65360943000160;249939;02/08/2025;2498,15;05/08/2025;2434,37
98613086000164;133493;17/04/2025;1841,33;17/04/2025;1766,73
81074485000169;699020;05/03/2025;3149,72;09/03/2025;3122,29
49779011000138;419226;20/07/2025;634,54;23/07/2025;634,14
89931963000183;530489;15/02/2025;4215,97;20/02/2025;4205,03
16389704000141;272461;05/08/2025;4492,12;12/08/2025;4334,10
78242764000175;262278;06/12/2025;4790,11;11/12/2025;4624,72
43372421000198;109124;29/10/2025;419,41;31/10/2025;411,21
23288456000161;473340;20/08/2025;3744,14;24/08/2025;3740,35
84801333000125;461739;27/09/2025;2938,12;02/10/2025;2857,94
24047380000119;205309;14/09/2025;3303,04;15/09/2025;3204,82
10266881000145;939199;17/07/2025;973,87;23/07/2025;934,38
15682736000176;433224;23/03/2025;3938,18;24/03/2025;3851,25
42009745000141;689287;29/05/2025;3663,12;29/05/2025;3543,78
67532516000128;319440;15/12/2025;4201,00;16/12/2025;4031,64
79673840000158;927529;19/04/2025;1381,98;20/04/2025;1345,08
83237067000171;335304;04/04/2025;3757,49;08/04/2025;3723,35
43898498000152;616027;30/11/2025;4337,72;01/12/2025;4219,31
68766009000195;994431;19/11/2025;3736,98;21/11/2025;3600,16
88849247000149;631011;12/10/2025;4092,38;15/10/2025;3966,59
11411408000135;467495;22/12/2025;4201,82;22/12/2025;4136,98
91957157000123;996463;21/08/2025;2864,37;21/08/2025;2794,05
93391509000150;785514;02/12/2025;471,46;09/12/2025;467,51
70557728000170;239829;19/01/2025;4427,95;22/01/2025;4288,57
22376324000158;873220;29/10/2025;829,81;03/11/2025;798,68
16850357000141;569147;14/01/2025;4421,08;18/01/2025;4415,76
63644404000125;841889;12/04/2025;2702,59;19/04/2025;2606,90
76824955000137;163201;26/11/2025;1787,61;03/12/2025;1709,01
18770630000143;345010;11/10/2025;3642,33;14/10/2025;3496,35
14662647000188;698993;11/12/2025;4486,76;18/12/2025;4381,67
97413568000112;371499;18/07/2025;2158,60;24/07/2025;2053,20
24143904000139;972900;23/09/2025;3703,97;30/09/2025;3545,33
23613395000127;131100;02/02/2025;4499,67;06/02/2025;4278,48
20672285000158;914273;08/03/2025;3173,25;14/03/2025;3099,93
37387064000162;524836;20/06/2025;4458,96;20/06/2025;4275,96
77189926000133;174657;11/11/2025;436,35;14/11/2025;420,22
70543756000149;604868;20/03/2025;2203,91;22/03/2025;2161,20
58760655000130;260840;14/06/2025;405,75;21/06/2025;399,34
48844208000154;508336;05/03/2025;822,69;11/03/2025;815,07
45931012000188;209658;06/09/2025;641,57;09/09/2025;617,78
49305374000195;596573;22/05/2025;204,38;25/05/2025;199,05
21797944000166;935750;12/08/2025;1230,42;12/08/2025;1182,73
18141636000120;290117;30/05/2025;3272,85;05/06/2025;3198,72
48719429000131;880713;30/05/2025;287,73;31/05/2025;283,57
37281442000123;484216;03/07/2025;4275,63;08/07/2025;4240,94
17162832000162;356706;13/05/2025;1661,60;18/05/2025;1624,02
38146158000187;486428;28/11/2025;2203,02;29/11/2025;2110,05
68514348000193;170419;15/07/2025;3468,02;19/07/2025;3306,26
51912502000122;124688;28/01/2025;1129,44;03/02/2025;1125,31
60614025000181;983576;10/08/2025;914,89;14/08/2025;905,18
96912991000123;615482;19/05/2025;1768,05;23/05/2025;1696,17
24289029000126;888010;11/12/2025;954,16;16/12/2025;940,96
15650948000132;443389;16/10/2025;566,10;17/10/2025;540,98
25375155000150;418184;28/05/2025;3515,39;01/06/2025;3373,71
33138041000194;420091;10/05/2025;2952,51;12/05/2025;2807,82
92400092000170;288894;22/12/2025;2653,69;28/12/2025;2545,63
17173183000140;618497;24/01/2025;4416,63;25/01/2025;4374,50
60438378000190;807811;19/10/2025;2960,77;24/10/2025;2946,20
60706421000180;143762;30/06/2025;3039,07;03/07/2025;3002,92
21654563000191;111664;22/07/2025;586,38;29/07/2025;566,68
28827777000166;823106;02/02/2025;3188,68;04/02/2025;3122,11
56844307000146;325917;11/03/2025;4611,07;14/03/2025;4588,99
77136603000158;844501;08/05/2025;4086,70;11/05/2025;3953,75
91528901000172;398377;30/10/2025;435,41;02/11/2025;430,00
10813975000168;139881;21/05/2025;1251,99;26/05/2025;1192,40
64040520000122;147417;23/06/2025;4044,75;23/06/2025;4009,34
17006238000135;652520;14/07/2025;4383,71;20/07/2025;4326,69
45191896000127;950662;04/08/2025;590,84;08/08/2025;579,97
38822161000130;190658;03/04/2025;2140,55;07/04/2025;2059,58
37997058000113;203648;19/05/2025;4515,33;25/05/2025;4370,29
96317634000199;339098;12/05/2025;3810,13;12/05/2025;3767,64
38726174000143;469240;28/12/2025;3684,38;04/01/2026;3661,02
69982030000123;983686;27/04/2025;1965,65;30/04/2025;1907,69
90149089000154;994627;05/09/2025;2406,37;07/09/2025;2328,60
98950237000164;734531;04/10/2025;2924,06;08/10/2025;2799,67
30050163000159;567455;29/08/2025;4025,26;03/09/2025;3933,71
40455684000111;108674;20/01/2025;745,74;23/01/2025;714,99
39187261000129;479267;08/04/2025;2666,44;14/04/2025;2580,39
37411063000199;191255;25/04/2025;842,99;26/04/2025;824,22
18851764000137;847590;11/04/2025;3748,53;16/04/2025;3580,93
41779341000120;354991;28/02/2025;718,34;06/03/2025;690,86
20916225000138;600640;17/05/2025;635,06;24/05/2025;630,57
57717606000113;437641;13/08/2025;872,64;19/08/2025;851,24
85984136000182;830661;27/05/2025;4090,48;03/06/2025;3913,15
64117918000157;882128;03/08/2025;3665,17;09/08/2025;3494,28
88932082000176;489808;27/10/2025;298,57;31/10/2025;292,75
86787927000113;192583;18/04/2025;4073,55;19/04/2025;4070,36
53588041000145;429011;10/03/2025;2779,72;14/03/2025;2687,28
40705285000182;940434;22/01/2025;1084,37;23/01/2025;1050,61
70968143000170;718118;16/04/2025;1505,52;18/04/2025;1504,49
71063441000185;739448;06/12/2025;1025,33;09/12/2025;986,30
57101259000163;694688;14/10/2025;1426,66;14/10/2025;1397,13
83394155000164;811769;22/10/2025;229,25;28/10/2025;220,81
48783485000160;940915;28/01/2025;845,57;28/01/2025;814,08
19936148000175;955589;15/10/2025;664,17;16/10/2025;656,93
52805421000151;437932;21/05/2025;4208,23;24/05/2025;4176,96
22602556000164;503565;03/02/2025;4422,10;09/02/2025;4304,06
63689847000172;661297;24/11/2025;1611,86;30/11/2025;1565,49
23814968000125;230745;17/08/2025;2540,16;24/08/2025;2534,94
75128932000164;413204;23/07/2025;4594,30;25/07/2025;4583,57
37469940000159;817033;05/03/2025;3948,14;10/03/2025;3809,99
86553453000112;862568;19/08/2025;2065,36;19/08/2025;1992,71
59675917000113;249664;23/02/2025;2577,58;01/03/2025;2532,57
69877260000189;820199;13/06/2025;3069,13;17/06/2025;3030,98
66173567000163;873612;16/06/2025;1882,04;20/06/2025;1826,04
35608750000147;724888;11/12/2025;2883,88;18/12/2025;2740,11
84891075000129;694641;29/07/2025;1376,31;04/08/2025;1342,56
64061505000181;552579;03/03/2025;3542,79;04/03/2025;3493,94
37989778000190;945077;22/02/2025;2862,85;27/02/2025;2813,57
55288485000151;359514;27/03/2025;2308,99;28/03/2025;2267,75
80063011000180;108350;29/07/2025;817,44;03/08/2025;814,39
40055138000135;108048;03/08/2025;1828,59;10/08/2025;1786,12
71262148000181;603279;16/01/2025;2892,38;23/01/2025;2878,09
19581664000137;224805;02/05/2025;1921,90;06/05/2025;1847,57
15986338000199;997168;16/07/2025;940,88;17/07/2025;899,57
48632310000148;339838;13/09/2025;917,53;17/09/2025;913,00
35096670000112;278463;12/05/2025;2042,85;19/05/2025;1940,74
36742712000190;997015;19/06/2025;4147,49;26/06/2025;4080,50
39018749000122;731600;19/08/2025;2706,47;24/08/2025;2625,82
21404372000112;514854;14/09/2025;389,41;19/09/2025;388,44
10691341000133;124133;30/09/2025;969,99;05/10/2025;967,87
91942336000189;438233;31/12/2025;2003,79;04/01/2026;1970,61
28969245000129;939653;11/09/2025;2097,90;11/09/2025;2057,39
74926466000122;329925;09/09/2025;1095,83;16/09/2025;1092,30
98752588000186;216902;15/09/2025;4538,72;17/09/2025;4435,54
42343967000184;294783;27/08/2025;917,81;01/09/2025;878,70
62994746000125;363840;07/12/2025;2796,78;12/12/2025;2693,79
60635333000113;749627;02/06/2025;3736,47;08/06/2025;3571,11
85377887000119;654983;18/02/2025;1013,84;21/02/2025;1005,91
89112034000181;728365;02/08/2025;4133,05;03/08/2025;4115,29
18488035000186;948800;13/06/2025;4711,55;17/06/2025;4584,50
69130413000180;565358;23/03/2025;1069,65;29/03/2025;1062,39
17328200000149;355251;15/08/2025;4506,43;21/08/2025;4396,92
85481180000114;167491;09/08/2025;4555,49;11/08/2025;4365,86
19703908000194;414213;17/06/2025;671,37;18/06/2025;666,34
99456551000120;103966;16/06/2025;1297,28;19/06/2025;1284,91
66178089000196;975171;23/12/2025;53,23;28/12/2025;52,69
81307039000144;683241;17/02/2025;174,64;23/02/2025;169,66
37072904000134;807549;14/02/2025;1032,98;18/02/2025;1028,21
99787764000135;470456;28/12/2025;4146,76;01/01/2026;4025,11
74823057000136;761017;11/10/2025;1825,71;16/10/2025;1759,44
84642911000150;718011;28/07/2025;539,63;30/07/2025;535,20
48787872000125;631782;11/07/2025;160,64;12/07/2025;155,16
34881042000153;940457;08/05/2025;2894,34;15/05/2025;2854,94
68334451000188;960510;11/05/2025;2462,05;17/05/2025;2354,39
26075636000114;528736;01/01/2025;2957,28;02/01/2025;2899,04
10587741000138;441165;08/12/2025;310,57;12/12/2025;296,75
50210920000179;379850;10/01/2025;1112,72;17/01/2025;1111,27
40728877000169;773391;18/11/2025;1244,49;25/11/2025;1185,90
11196113000169;108018;08/02/2025;1883,18;15/02/2025;1827,15
57883994000185;787001;01/10/2025;2353,07;06/10/2025;2345,81
81510146000110;937178;17/05/2025;4187,87;20/05/2025;4081,98
67598110000146;837912;09/04/2025;1174,18;13/04/2025;1121,15
88641158000173;903133;19/09/2025;1080,51;19/09/2025;1080,18
39542922000157;586255;01/09/2025;3188,13;01/09/2025;3060,45
35201778000176;819101;05/01/2025;3422,12;09/01/2025;3386,48
27277415000199;402597;17/06/2025;2888,76;19/06/2025;2781,64
89902752000140;505924;20/07/2025;204,03;21/07/2025;198,24
48049721000175;372411;18/12/2025;788,32;22/12/2025;770,60
13207779000163;943883;28/12/2025;4799,79;01/01/2026;4560,10
93740958000162;880332;08/02/2025;1411,50;10/02/2025;1388,53
40621475000137;454982;25/09/2025;704,53;29/09/2025;681,43
23582284000170;263765;22/06/2025;2670,82;28/06/2025;2633,91
84086420000194;954691;08/08/2025;1264,66;13/08/2025;1218,67
51898332000153;788090;30/10/2025;3341,76;31/10/2025;3247,57
56324851000140;605026;18/04/2025;2049,25;20/04/2025;2047,24
54612378000173;909796;24/08/2025;698,84;27/08/2025;664,26
83273210000193;951373;29/05/2025;3994,47;03/06/2025;3894,75
96863167000143;577787;15/08/2025;1175,63;19/08/2025;1143,40
51936232000142;174440;06/03/2025;536,30;13/03/2025;534,27
99390375000131;407411;10/09/2025;715,91;16/09/2025;705,16
50296895000163;184235;30/07/2025;2211,80;03/08/2025;2190,91
24135966000190;893568;15/11/2025;1529,57;18/11/2025;1504,17
